Time	Position	Symbol	Type	Volume	Price	S / L	T / P	Time	Price	Commission	Swap	Profit
2024.12.20 20:41:26	610632038	BTCUSD.s	sell	0.04	97097.09			2024.12.20 22:00:14	97055.78	0.00	0.00	1.65
2024.12.20 20:41:26	610632039	BTCUSD.s	sell	0.04	97101.92			2024.12.20 22:00:14	97055.78	0.00	0.00	1.85
2024.12.20 20:46:01	610636349	XAUUSD.s	sell	0.04	2625.53		2623.60	2024.12.20 22:33:53	2625.27	0.00	0.00	1.04
2024.12.20 20:46:01	610636352	XAUUSD.s	sell	0.04	2625.53		2623.60	2024.12.20 22:33:53	2625.27	0.00	0.00	1.04
2024.12.20 20:46:02	610636354	XAUUSD.s	sell	0.04	2625.53		2623.60	2024.12.20 22:33:53	2625.27	0.00	0.00	1.04
2024.12.20 20:46:02	610636355	XAUUSD.s	sell	0.04	2625.53		2623.60	2024.12.20 22:33:53	2625.27	0.00	0.00	1.04
2024.12.20 20:46:02	610636356	XAUUSD.s	sell	0.04	2625.49		2623.60	2024.12.20 22:33:53	2625.27	0.00	0.00	0.88
2024.12.20 20:47:04	610637023	XAUUSD.s	sell	0.04	2625.98		2623.60	2024.12.20 22:33:53	2625.27	0.00	0.00	2.84
2024.12.20 20:56:24	610644516	XAUUSD.s	sell	0.04	2626.73		2623.60	2024.12.20 22:33:53	2625.27	0.00	0.00	5.84
2024.12.20 20:56:24	610644517	XAUUSD.s	sell	0.04	2626.73		2623.60	2024.12.20 22:33:53	2625.27	0.00	0.00	5.84
2024.12.20 20:56:25	610644520	XAUUSD.s	sell	0.04	2626.72		2623.60	2024.12.20 22:33:53	2625.27	0.00	0.00	5.80
2024.12.20 20:56:25	610644525	XAUUSD.s	sell	0.04	2626.69		2623.60	2024.12.20 22:33:53	2625.27	0.00	0.00	5.68
2024.12.20 20:56:25	610644527	XAUUSD.s	sell	0.04	2626.68		2623.60	2024.12.20 22:33:53	2625.27	0.00	0.00	5.64
2024.12.20 20:56:28	610644539	XAUUSD.s	sell	0.05	2626.74		2623.60	2024.12.20 22:33:53	2625.27	0.00	0.00	7.35
2024.12.20 20:56:28	610644540	XAUUSD.s	sell	0.05	2626.72		2623.60	2024.12.20 22:33:53	2625.27	0.00	0.00	7.25
2024.12.20 20:57:51	610645183	BTCUSD.s	sell	0.05	97151.39			2024.12.20 22:00:14	97055.78	0.00	0.00	4.78
2024.12.20 20:58:38	610645447	XAUUSD.s	sell	0.05	2626.66		2623.60	2024.12.20 22:33:53	2625.27	0.00	0.00	6.95
2024.12.20 21:17:26	610657155	XAUUSD.s	sell	0.05	2627.73		2623.60	2024.12.20 22:33:53	2625.27	0.00	0.00	12.30
2024.12.20 21:18:15	610658064	BTCUSD.s	sell	0.02	97363.00			2024.12.20 22:00:14	97055.78	0.00	0.00	6.14
2024.12.20 21:18:16	610658111	BTCUSD.s	sell	0.05	97363.95			2024.12.20 22:00:14	97055.78	0.00	0.00	15.41
2024.12.20 21:18:17	610658119	BTCUSD.s	sell	0.05	97363.83			2024.12.20 22:00:14	97055.78	0.00	0.00	15.40
2024.12.20 21:18:17	610658132	BTCUSD.s	sell	0.05	97363.58			2024.12.20 22:00:14	97055.78	0.00	0.00	15.39
2024.12.20 21:18:17	610658143	BTCUSD.s	sell	0.05	97369.08			2024.12.20 22:00:14	97055.78	0.00	0.00	15.67
2024.12.20 21:18:18	610658165	BTCUSD.s	sell	0.05	97349.32			2024.12.20 22:00:14	97055.78	0.00	0.00	14.68
2024.12.20 21:20:06	610659425	BTCUSD.s	sell	0.05	97463.85			2024.12.20 22:00:14	97055.78	0.00	0.00	20.40
2024.12.20 21:20:46	610660028	XAUUSD.s	sell	0.05	2627.83		2623.60	2024.12.20 22:33:53	2625.27	0.00	0.00	12.80
2024.12.20 21:20:47	610660030	XAUUSD.s	sell	0.05	2627.83		2623.60	2024.12.20 22:33:53	2625.27	0.00	0.00	12.80
2024.12.20 21:20:47	610660031	XAUUSD.s	sell	0.05	2627.80		2623.60	2024.12.20 22:33:53	2625.27	0.00	0.00	12.65
2024.12.20 21:20:47	610660032	XAUUSD.s	sell	0.05	2627.80		2623.60	2024.12.20 22:33:53	2625.27	0.00	0.00	12.65
2024.12.20 21:20:48	610660035	XAUUSD.s	sell	0.05	2627.80		2623.60	2024.12.20 22:33:53	2625.27	0.00	0.00	12.65
2024.12.20 21:23:27	610662179	BTCUSD.s	sell	0.11	97636.83			2024.12.20 22:00:14	97055.78	0.00	0.00	63.92
2024.12.20 21:23:27	610662186	BTCUSD.s	sell	0.11	97638.63			2024.12.20 22:00:14	97055.78	0.00	0.00	64.11
2024.12.20 21:23:33	610662346	BTCUSD.s	sell	0.11	97644.22			2024.12.20 22:00:14	97055.78	0.00	0.00	64.73
2024.12.20 21:34:31	610666664	BTCUSD.s	sell	0.11	97650.20			2024.12.20 22:00:14	97055.78	0.00	0.00	65.39
2024.12.20 21:34:35	610666672	BTCUSD.s	sell	0.11	97682.57			2024.12.20 22:00:14	97055.78	0.00	0.00	68.95
2024.12.20 21:34:36	610666683	BTCUSD.s	sell	0.11	97684.60			2024.12.20 22:00:14	97055.78	0.00	0.00	69.17
2024.12.20 22:00:25	610680048	BTCUSD.s	sell	0.05	97016.40		96350.00	2024.12.20 22:33:53	96598.55	0.00	0.00	20.89
2024.12.20 22:00:25	610680049	BTCUSD.s	sell	0.05	97016.40		96350.00	2024.12.20 22:33:53	96598.55	0.00	0.00	20.89
2024.12.20 22:00:25	610680052	BTCUSD.s	sell	0.05	97017.45		96350.00	2024.12.20 22:33:53	96590.96	0.00	0.00	21.32
2024.12.20 22:00:25	610680053	BTCUSD.s	sell	0.05	97017.45		96350.00	2024.12.20 22:33:53	96598.55	0.00	0.00	20.95
2024.12.20 22:00:26	610680054	BTCUSD.s	sell	0.05	97015.90		96350.00	2024.12.20 22:33:53	96590.96	0.00	0.00	21.25
2024.12.20 22:13:03	610686357	BTCUSD.s	sell	0.2	97135.77		96350.00	2024.12.20 22:33:53	96590.96	0.00	0.00	108.96
2024.12.20 22:13:37	610686454	BTCUSD.s	sell	0.16	97161.01		96350.00	2024.12.20 22:33:53	96598.55	0.00	0.00	89.99
